city,feature,feature_value,shap_value
NYC,hour,11.0,0.12247781870795696
NYC,hour,11.0,0.028073051294849907
NYC,hour,11.0,0.044022663694005586
NYC,hour,11.0,0.0441337801362976
NYC,hour,11.0,0.044062840072976873
NYC,hour,11.0,0.041372140137622734
NYC,hour,11.0,0.09100299870680201
NYC,hour,11.0,0.08521762011606249
NYC,hour,11.0,0.04686174847902151
NYC,hour,11.0,0.046015430007619644
NYC,hour,11.0,0.04233704390276157
NYC,hour,11.0,0.06132123822470823
NYC,hour,11.0,0.03025261134612073
NYC,hour,11.0,0.06753269673796389
NYC,hour,11.0,0.10160336005876387
NYC,hour,11.0,0.02915643657301179
NYC,hour,11.0,0.013065422359041508
NYC,hour,11.0,0.041867395697828415
NYC,hour,11.0,0.02731563269126154
NYC,hour,11.0,0.05625172752530608
NYC,hour,11.0,0.11967897191197566
NYC,hour,11.0,0.023818669186893748
NYC,hour,11.0,0.022213887910995662
NYC,hour,11.0,0.05395323731154667
NYC,hour,11.0,0.07783958670194045
NYC,hour,11.0,0.04372176454510785
NYC,hour,11.0,0.06419684198514464
NYC,hour,11.0,0.038735360826904305
NYC,hour,11.0,0.10270130890280102
NYC,hour,11.0,0.031041446099369974
NYC,hour,11.0,0.06856648001640263
NYC,hour,11.0,0.04117475817684097
NYC,hour,11.0,0.026440978428191153
NYC,hour,11.0,0.01988343905914326
NYC,hour,11.0,0.12503924177520995
NYC,hour,11.0,0.04117475817684097
NYC,hour,11.0,0.025472428028584407
NYC,hour,11.0,0.11559500142239684
NYC,hour,11.0,0.12039919450190988
NYC,hour,11.0,0.11758337126622308
NYC,hour,11.0,0.03272386821190139
NYC,hour,11.0,0.06849842046662351
NYC,hour,11.0,0.0828793640421575
NYC,hour,11.0,0.12360561884046603
NYC,hour,11.0,0.0390579095517667
NYC,hour,11.0,0.1333728221496847
NYC,hour,11.0,0.031874841809919605
NYC,hour,11.0,0.03610072384594432
NYC,hour,11.0,0.033951506235278324
NYC,hour,11.0,0.02330859659976602
NYC,hour,12.0,0.030528681444957947
NYC,hour,12.0,0.05421884165179104
NYC,hour,12.0,0.03135415940815797
NYC,hour,12.0,0.04961020259516451
NYC,hour,12.0,0.09334816740477557
NYC,hour,12.0,0.018831952014144913
NYC,hour,12.0,0.09861813750167275
NYC,hour,12.0,0.08143971801156999
NYC,hour,12.0,0.036755126045391225
NYC,hour,12.0,0.08921979423015544
NYC,hour,12.0,0.07902740196361285
NYC,hour,12.0,0.07617433192240408
NYC,hour,12.0,0.12934390313596164
NYC,hour,12.0,0.06470709960681244
NYC,hour,12.0,0.05167344201533176
NYC,hour,12.0,0.10118127641820272
NYC,hour,12.0,0.044902224156279015
NYC,hour,12.0,0.018721000025223224
NYC,hour,12.0,0.07110797381523913
NYC,hour,12.0,0.061909593332539765
NYC,hour,12.0,0.14392135653032742
NYC,hour,12.0,0.017797633878873162
NYC,hour,12.0,0.1755397403395787
NYC,hour,12.0,0.08862516669674989
NYC,hour,12.0,0.07644627689618747
NYC,hour,12.0,0.029908099474484903
NYC,hour,12.0,0.11402671231788253
NYC,hour,12.0,0.1324735597545651
NYC,hour,12.0,0.030993102743987134
NYC,hour,12.0,0.10562440486976918
NYC,hour,12.0,0.0024060237060006015
NYC,hour,12.0,0.028465000601661617
NYC,hour,12.0,0.13749133986638828
NYC,hour,12.0,0.01759965050312317
NYC,hour,12.0,0.07161230185096251
NYC,hour,12.0,0.047308553588871184
NYC,hour,12.0,0.10617134536371786
NYC,hour,12.0,0.007528892704993278
NYC,hour,12.0,0.034766319826165716
NYC,hour,12.0,0.03416931263145136
NYC,hour,12.0,0.03392369920972934
NYC,hour,12.0,0.016418576559608166
NYC,hour,12.0,0.17671234294286484
NYC,hour,12.0,0.10280494220187425
NYC,hour,12.0,0.09317183920604176
NYC,hour,12.0,0.017822845213713162
NYC,hour,12.0,0.06290780062837645
NYC,hour,12.0,0.07950965092460717
NYC,hour,12.0,0.05651136123607238
NYC,hour,12.0,0.07948923718509844
NYC,hour,12.0,0.08908297675878289
NYC,hour,12.0,0.06219166309705636
NYC,hour,12.0,0.08224167639860301
NYC,hour,13.0,0.01988064828312965
NYC,hour,13.0,0.07339091197788407
NYC,hour,13.0,0.10953930270916121
NYC,hour,13.0,0.016834764545422484
NYC,hour,13.0,0.10596264758370921
NYC,hour,13.0,0.061635461971308925
NYC,hour,13.0,0.025782651669933845
NYC,hour,13.0,0.024394553206219957
NYC,hour,13.0,0.003981292963626968
NYC,hour,13.0,0.06631434927339216
NYC,hour,13.0,0.07890869570167641
NYC,hour,13.0,0.09166278988640662
NYC,hour,13.0,0.023623152257246375
NYC,hour,13.0,0.026610565690672605
NYC,hour,13.0,0.026057351826591614
NYC,hour,13.0,0.017334232099351837
NYC,hour,13.0,0.008778490060585082
NYC,hour,13.0,0.07174494686033672
NYC,hour,13.0,0.027832746233745174
NYC,hour,13.0,0.00764641029474982
NYC,hour,13.0,0.06754566535239699
NYC,hour,13.0,0.05853893290819706
NYC,hour,13.0,0.05911013146651041
NYC,hour,13.0,0.03392338180726582
NYC,hour,13.0,0.059890129501090884
NYC,hour,13.0,0.01783255540908709
NYC,hour,13.0,0.039582130787373056
NYC,hour,13.0,0.10256293592813233
NYC,hour,13.0,0.004432579609628329
NYC,hour,13.0,0.02013931875158733
NYC,hour,13.0,0.061703723414853
NYC,hour,13.0,0.11330123280208117
NYC,hour,13.0,0.024511524649120955
NYC,hour,13.0,0.054601491898119574
NYC,hour,13.0,0.10352811722346639
NYC,hour,13.0,0.07638130610437925
NYC,hour,13.0,0.02664964689003104
NYC,hour,13.0,0.009382314212515211
NYC,hour,13.0,0.017646628280129424
NYC,hour,13.0,0.004309115075443225
NYC,hour,13.0,0.027365094564958507
NYC,hour,13.0,0.06609208010600598
NYC,hour,13.0,0.039670721227506985
NYC,hour,13.0,0.03969184753325545
NYC,hour,13.0,0.01033066475404129
NYC,hour,13.0,-0.004846989085037368
NYC,hour,13.0,0.007732896105038297
NYC,hour,13.0,-0.0055577759984731774
NYC,hour,13.0,-0.005371552716135463
NYC,hour,13.0,0.08163165983846296
NYC,hour,13.0,0.049268087668129776
NYC,hour,13.0,-0.0043157265145373075
NYC,hour,13.0,0.052485265602746994
NYC,hour,13.0,0.10598454634824499
NYC,hour,13.0,0.00038395101184490006
NYC,hour,13.0,0.0843782963251029
NYC,hour,13.0,0.02166726716808155
NYC,hour,13.0,0.026488230047738766
NYC,hour,13.0,0.06716362936171655
NYC,hour,13.0,0.019204779779271427
NYC,hour,13.0,0.023614794139386476
NYC,hour,13.0,0.02070198107333378
NYC,hour,13.0,0.06806546059761176
NYC,hour,13.0,0.1226827654034571
NYC,hour,13.0,0.08500545654375895
NYC,hour,13.0,0.055057209822082315
NYC,hour,13.0,0.022744083692408004
NYC,hour,13.0,0.0152942547706219
NYC,hour,13.0,0.02385143629305721
NYC,hour,13.0,0.060783777417602804
NYC,hour,13.0,0.020314599838400837
NYC,hour,13.0,0.08243455647496419
NYC,hour,13.0,0.0195476316323533
NYC,hour,14.0,0.07003906778572923
NYC,hour,14.0,0.08445682591070394
NYC,hour,14.0,-0.0008959486939638365
NYC,hour,14.0,0.01642496844727398
NYC,hour,14.0,0.08410387122071881
NYC,hour,14.0,0.038191669813198194
NYC,hour,14.0,0.00030824760326364476
NYC,hour,14.0,0.03462546511251937
NYC,hour,14.0,0.024568997176715953
NYC,hour,14.0,0.02552686231087003
NYC,hour,14.0,0.10291442483612484
NYC,hour,14.0,0.010613964133370384
NYC,hour,14.0,0.06580905917027548
NYC,hour,14.0,-0.007110807026880388
NYC,hour,14.0,0.020609155411146322
NYC,hour,14.0,0.01989065502046879
NYC,hour,14.0,0.08765997513545642
NYC,hour,14.0,0.08127930784503573
NYC,hour,14.0,0.10751977171570164
NYC,hour,14.0,0.06346583939305271
NYC,hour,14.0,0.027728771623047124
NYC,hour,14.0,0.05870664836757171
NYC,hour,14.0,0.11106481328524392
NYC,hour,14.0,0.02201492967628617
NYC,hour,14.0,0.006104022488060258
NYC,hour,14.0,0.0447684682788402
NYC,hour,14.0,0.06277158750694838
NYC,hour,14.0,0.011132805791794254
NYC,hour,14.0,0.07202999506430634
NYC,hour,14.0,0.08888288826686347
NYC,hour,14.0,0.015848521003961037
NYC,hour,14.0,0.014963611994410429
NYC,hour,14.0,0.03265107082339422
NYC,hour,14.0,0.053114438487495884
NYC,hour,14.0,0.01201088951816508
NYC,hour,14.0,0.06199779653553716
NYC,hour,14.0,0.009202134115818142
NYC,hour,14.0,0.08572137349020655
NYC,hour,14.0,0.01676065190875013
NYC,hour,14.0,0.020979227311957532
NYC,hour,14.0,0.028747495882049945
NYC,hour,14.0,0.02775323828383026
NYC,hour,14.0,0.015246433987080239
NYC,hour,14.0,0.05089190023538973
NYC,hour,14.0,0.009476550178036208
NYC,hour,14.0,-0.006892942147234402
NYC,hour,14.0,0.039811321132877775
NYC,hour,14.0,0.056828020014728274
NYC,hour,14.0,0.09312973067384193
NYC,hour,14.0,0.04936022275641881
NYC,hour,14.0,0.03228187475114211
NYC,hour,14.0,-0.009264872560041314
NYC,hour,14.0,0.016207010603777813
NYC,hour,14.0,0.017562267467981656
NYC,hour,14.0,0.017959815898030005
NYC,hour,14.0,0.0744020009899551
NYC,hour,14.0,0.04494465877463019
NYC,hour,14.0,0.017890962222201785
NYC,hour,14.0,0.09318252968295014
NYC,hour,14.0,0.01676065190875013
NYC,hour,14.0,0.02250022389734366
NYC,hour,14.0,0.07288836943828204
NYC,hour,14.0,0.10184252146809425
NYC,hour,14.0,0.023180997508695
NYC,hour,14.0,0.08893102450137355
NYC,hour,14.0,-0.0009038369983780501
NYC,hour,14.0,0.029591724696347882
NYC,hour,15.0,0.03017753314378593
NYC,hour,15.0,0.03381211970753565
NYC,hour,15.0,0.04318983981844003
NYC,hour,15.0,0.023151117113158117
NYC,hour,15.0,0.03504832168671481
NYC,hour,15.0,0.02606539364077096
NYC,hour,15.0,0.08028424909280989
NYC,hour,15.0,0.09084111038310264
NYC,hour,15.0,0.09492121489416544
NYC,hour,15.0,0.08457954452915292
NYC,hour,15.0,0.025861845085736627
NYC,hour,15.0,0.11123090437341968
NYC,hour,15.0,0.039130593063789715
NYC,hour,15.0,0.03376566481868673
NYC,hour,15.0,0.07932153026597602
NYC,hour,15.0,0.14324805934788448
NYC,hour,15.0,0.0711733102544536
NYC,hour,15.0,0.02997654115394176
NYC,hour,15.0,0.030417789391786704
NYC,hour,15.0,0.041237541915946106
NYC,hour,15.0,0.09285763891615584
NYC,hour,15.0,0.10359518779620398
NYC,hour,15.0,0.06510330634370293
NYC,hour,15.0,0.005950569853355957
NYC,hour,15.0,0.026426834075364464
NYC,hour,15.0,0.10005003796246957
NYC,hour,15.0,0.03966866919465216
NYC,hour,15.0,0.03152152027270864
NYC,hour,15.0,0.030718419532205388
NYC,hour,15.0,0.024154434223865002
NYC,hour,15.0,0.02350000497408187
NYC,hour,15.0,0.030713676971652122
NYC,hour,15.0,0.10075407026919929
NYC,hour,15.0,0.028754738521749406
NYC,hour,15.0,0.009557426308809576
NYC,hour,15.0,0.02863488015220401
NYC,hour,15.0,0.01036164965539947
NYC,hour,15.0,0.007963506600947098
NYC,hour,15.0,0.11452851390657151
NYC,hour,15.0,0.1188227965885308
NYC,hour,15.0,0.07391506792130331
NYC,hour,15.0,0.03579602041462241
NYC,hour,15.0,0.039879934270899045
NYC,hour,15.0,0.09221535492295051
NYC,hour,15.0,0.036257222163197836
NYC,hour,15.0,0.0913364392555581
NYC,hour,15.0,0.03554411706993444
NYC,hour,15.0,0.035313380112234796
NYC,hour,15.0,0.03368534876756297
NYC,hour,15.0,0.034431401473648475
NYC,hour,15.0,0.0980823215505779
NYC,hour,15.0,0.08551723527858808
NYC,hour,15.0,0.056989952706955116
NYC,hour,15.0,0.016793122919559336
NYC,hour,15.0,0.09292156099203433
NYC,hour,15.0,0.03297866515999582
NYC,hour,15.0,0.08019537083885664
NYC,hour,15.0,0.11457929595685958
NYC,hour,15.0,0.026938311052458485
NYC,hour,15.0,0.02783247320646387
NYC,hour,15.0,0.027414776178473186
NYC,hour,15.0,0.0996962159410992
NYC,hour,15.0,0.019210474491562594
NYC,hour,15.0,0.08793303868074481
NYC,hour,15.0,0.006462811542567777
NYC,hour,15.0,0.10484618258651021
NYC,hour,15.0,0.11447608134013353
NYC,hour,15.0,-0.010884988372911856
NYC,hour,15.0,0.015401092463268066
NYC,hour,15.0,0.033738840223034104
NYC,hour,15.0,0.006321865147484894
NYC,hour,15.0,0.11162448687855739
NYC,hour,15.0,0.12706182367573074
NYC,hour,16.0,-0.003856320566245615
NYC,hour,16.0,0.059932516706193796
NYC,hour,16.0,0.0637405157433423
NYC,hour,16.0,0.08082131805581715
NYC,hour,16.0,-0.004373250692800468
NYC,hour,16.0,0.017406206378519636
NYC,hour,16.0,0.11166994483638652
NYC,hour,16.0,0.005497751434167303
NYC,hour,16.0,0.1015653570833702
NYC,hour,16.0,0.03595682743612294
NYC,hour,16.0,-0.0049409371944100534
NYC,hour,16.0,0.005261982234784122
NYC,hour,16.0,0.07108029500488892
NYC,hour,16.0,0.08619296409029192
NYC,hour,16.0,0.1504592004260323
NYC,hour,16.0,0.04987177613106331
NYC,hour,16.0,0.024907900743877234
NYC,hour,16.0,0.049644858381593535
NYC,hour,16.0,0.05947489986135719
NYC,hour,16.0,0.08257334612707062
NYC,hour,16.0,0.039490698606102735
NYC,hour,16.0,0.039490698606102735
NYC,hour,16.0,0.11213353356456958
NYC,hour,16.0,0.007689449980147634
NYC,hour,16.0,0.10631573050116827
NYC,hour,16.0,0.05018532688590641
NYC,hour,16.0,0.040913951067515504
NYC,hour,16.0,0.0269277360784227
NYC,hour,16.0,-0.01367879124958459
NYC,hour,16.0,0.11860009038518743
NYC,hour,16.0,0.12290715395907989
NYC,hour,16.0,0.03884351650438321
NYC,hour,16.0,0.009730613852488466
NYC,hour,16.0,0.051832240679084644
NYC,hour,16.0,0.09605965069838132
NYC,hour,16.0,0.035061544826839576
NYC,hour,16.0,0.026761891171626584
NYC,hour,16.0,0.021602477923848153
NYC,hour,16.0,0.027018260743689113
NYC,hour,16.0,0.019366639084592387
NYC,hour,16.0,-0.005368258191337108
NYC,hour,16.0,0.0037856847645445792
NYC,hour,16.0,-0.007563800010154373
NYC,hour,16.0,0.01670739119592131
NYC,hour,16.0,0.024559756954439977
NYC,hour,16.0,0.009797890576746737
NYC,hour,16.0,0.04398955494926989
NYC,hour,16.0,0.11457603557994969
NYC,hour,16.0,0.028315034925156798
NYC,hour,16.0,0.083542276818419
NYC,hour,16.0,0.09802253282818799
NYC,hour,16.0,0.105252520623719
NYC,hour,16.0,0.11557003593473442
NYC,hour,16.0,0.04710740349782239
NYC,hour,16.0,0.0355198790605677
NYC,hour,16.0,0.025663669550137342
NYC,hour,16.0,0.03803375698910708
NYC,hour,16.0,0.04844558059260733
NYC,hour,16.0,0.08863625308778203
NYC,hour,16.0,0.039380233149944904
NYC,hour,16.0,0.022499582998378505
NYC,hour,16.0,0.047028572827013636
NYC,hour,16.0,0.07107445582390018
NYC,hour,16.0,0.01964498770124793
NYC,hour,16.0,0.039380233149944904
NYC,hour,16.0,0.03874078329888222
NYC,hour,16.0,0.07830928547756387
NYC,hour,16.0,0.12361092652062966
NYC,hour,16.0,0.04578428601627068
NYC,hour,16.0,0.028626158649374223
NYC,hour,16.0,0.0938516978847869
NYC,hour,16.0,0.023159834709993214
NYC,hour,16.0,0.07530824815809395
NYC,hour,16.0,0.032889079092879435
NYC,hour,16.0,0.02364460532140496
NYC,hour,16.0,0.10154271525300722
NYC,hour,17.0,0.045280315342670366
NYC,hour,17.0,0.06349783343995358
NYC,hour,17.0,-0.008208458168770862
NYC,hour,17.0,0.011478935337339811
NYC,hour,17.0,0.009171202839672708
NYC,hour,17.0,0.005057437981760246
NYC,hour,17.0,0.007281450535699863
NYC,hour,17.0,0.005978273855665868
NYC,hour,17.0,0.009388391048885334
NYC,hour,17.0,0.060326365882694154
NYC,hour,17.0,0.04735117844569916
NYC,hour,17.0,0.051013032395609385
NYC,hour,17.0,0.015894458984445563
NYC,hour,17.0,-0.012475122344360906
NYC,hour,17.0,-0.02483020798839541
NYC,hour,17.0,0.006191866785674139
NYC,hour,17.0,-0.03481610987079442
NYC,hour,17.0,0.01581723997689148
NYC,hour,17.0,-0.01740373550212672
NYC,hour,17.0,0.08481329986528549
NYC,hour,17.0,0.015826330993490872
NYC,hour,17.0,0.017656551810223388
NYC,hour,17.0,0.00438956246692066
NYC,hour,17.0,0.004141730285108206
NYC,hour,17.0,-0.0008845727477120443
NYC,hour,17.0,-0.019745164349253847
NYC,hour,17.0,-0.02496638375709332
NYC,hour,17.0,0.019508428900209387
NYC,hour,17.0,0.08643725297924504
NYC,hour,17.0,0.049803755082585534
NYC,hour,17.0,0.01407188520176285
NYC,hour,17.0,0.07950675120801672
NYC,hour,17.0,0.02516824240951583
NYC,hour,17.0,0.019202843327365295
NYC,hour,17.0,0.017325264350542297
NYC,hour,17.0,0.005978273855665868
NYC,hour,17.0,0.018228711522346973
NYC,hour,17.0,0.0021844699188656035
NYC,hour,17.0,0.010436541044631653
NYC,hour,17.0,0.0860323867143572
NYC,hour,17.0,0.055707863442739314
NYC,hour,17.0,0.00909977473114422
NYC,hour,17.0,0.05683281850878923
NYC,hour,17.0,-0.0215587310614795
NYC,hour,17.0,-0.031058162698956542
NYC,hour,17.0,-0.010191908032944928
NYC,hour,17.0,-0.022527828074067342
NYC,hour,17.0,0.013372711794635235
NYC,hour,17.0,-0.01422597798691182
NYC,hour,17.0,0.008758030684883908
NYC,hour,17.0,0.022165980364590596
NYC,hour,17.0,0.0070493061417634855
NYC,hour,17.0,0.01185202607672417
NYC,hour,17.0,0.06325688485287267
NYC,hour,17.0,0.008422892041658019
NYC,hour,17.0,0.05049155156351877
NYC,hour,17.0,-0.034694121076351676
NYC,hour,17.0,-0.003877184821862676
NYC,hour,17.0,0.013368324002287714
NYC,hour,17.0,-0.021940089799450755
NYC,hour,17.0,0.05035387052666967
NYC,hour,17.0,0.04926940895781182
NYC,hour,17.0,0.012659698225428962
NYC,hour,17.0,0.01676414179519769
NYC,hour,17.0,0.06518846191550769
NYC,hour,17.0,0.017523082394356865
NYC,hour,17.0,0.014150629881945653
NYC,hour,17.0,-0.00616523193779685
NYC,hour,17.0,0.0037890305167420668
NYC,hour,17.0,0.02575876717072365
NYC,hour,17.0,-0.02265130072764786
NYC,hour,17.0,-0.012655087512511378
NYC,hour,17.0,0.011237919390340833
NYC,hour,17.0,0.03282265973989885
NYC,hour,17.0,0.014601239037021072
NYC,hour,17.0,0.06346293456487141
NYC,hour,17.0,-0.005813547108553819
NYC,hour,17.0,0.01704560941802611
NYC,hour,18.0,0.07860355059119552
NYC,hour,18.0,0.018751965640876958
NYC,hour,18.0,-0.004293156656417592
NYC,hour,18.0,0.029713035509228464
NYC,hour,18.0,0.007115175885557458
NYC,hour,18.0,-0.045342306398027346
NYC,hour,18.0,0.014496168808550394
NYC,hour,18.0,0.04293145106422705
NYC,hour,18.0,0.00830855368564224
NYC,hour,18.0,0.0076001772889202545
NYC,hour,18.0,0.06357871154852554
NYC,hour,18.0,-0.012216797337116827
NYC,hour,18.0,-0.001452973865940922
NYC,hour,18.0,0.04790257071449908
NYC,hour,18.0,0.08142568149218272
NYC,hour,18.0,0.08142568149218272
NYC,hour,18.0,0.04321161013655857
NYC,hour,18.0,-0.009821238653809539
NYC,hour,18.0,-0.008357918383630234
NYC,hour,18.0,-0.02179152666170861
NYC,hour,18.0,-0.045652083395659994
NYC,hour,18.0,0.026964468496972226
NYC,hour,18.0,0.05826131227916431
NYC,hour,18.0,0.07274616390983041
NYC,hour,18.0,-0.023473776875620224
NYC,hour,18.0,0.02620851904305559
NYC,hour,18.0,-0.006222491063227956
NYC,hour,18.0,0.0023323433050346895
NYC,hour,18.0,-0.04749020221244024
NYC,hour,18.0,-0.04606319467537
NYC,hour,18.0,0.06197999632144523
NYC,hour,18.0,-0.04032569992099375
NYC,hour,18.0,-0.06356872998413399
NYC,hour,18.0,0.0105286909272092
NYC,hour,18.0,-0.01784058663735846
NYC,hour,18.0,-0.010837372120713
NYC,hour,18.0,-0.010310864093311958
NYC,hour,18.0,-0.06690485011445702
NYC,hour,18.0,0.022382316684643234
NYC,hour,18.0,-0.014295786049809094
NYC,hour,18.0,0.04275989672439302
NYC,hour,18.0,-0.02118324891100182
NYC,hour,18.0,0.047341033598383465
NYC,hour,18.0,-0.007060681736399948
NYC,hour,18.0,0.0526667726439986
NYC,hour,18.0,0.04900878201530145
NYC,hour,18.0,0.0812071004762197
NYC,hour,18.0,-0.02649074780711211
NYC,hour,18.0,0.04247746122417114
NYC,hour,18.0,-0.03348845413963178
NYC,hour,18.0,0.06837806123615581
NYC,hour,18.0,-0.06352003409241647
NYC,hour,18.0,0.03157562721032133
NYC,hour,18.0,0.03924478542288247
NYC,hour,18.0,-0.0827158932043586
NYC,hour,18.0,0.016306886145155335
NYC,hour,18.0,-0.014158225674624722
NYC,hour,18.0,-0.0009731488729105983
NYC,hour,18.0,0.08157150575586058
NYC,hour,18.0,0.058690132709996304
NYC,hour,18.0,0.04012531336055258
NYC,hour,18.0,-0.02883589308027148
NYC,hour,18.0,0.02949913919025592
NYC,hour,18.0,0.02877759571190683
NYC,hour,18.0,-0.039323661269151024
NYC,hour,18.0,0.027908302314451718
NYC,hour,18.0,-0.030775322055116617
NYC,hour,18.0,-0.024217690590034088
NYC,hour,18.0,-0.006783774737564081
NYC,hour,18.0,-0.03584313463632257
NYC,hour,18.0,-0.02762059428496003
NYC,hour,18.0,-0.020532070233351372
NYC,hour,18.0,-0.052737746083446176
NYC,hour,18.0,-0.04631592690078453
NYC,hour,18.0,0.006601859963267478
NYC,hour,18.0,0.061987392117838366
NYC,hour,18.0,0.052486349276038145
NYC,hour,18.0,0.043801556703529594
NYC,hour,18.0,0.0709420657909873
NYC,hour,18.0,0.08517051728516259
NYC,hour,18.0,0.07234593822290059
NYC,hour,18.0,0.06607770393134217
NYC,hour,18.0,0.010158781384920403
NYC,hour,18.0,0.03279594612152585
NYC,hour,18.0,0.06999749775396193
NYC,hour,18.0,0.07431179916517354
NYC,hour,18.0,0.051490623402659155
NYC,hour,18.0,0.041128801180077265
NYC,hour,18.0,0.07265078584660678
NYC,hour,18.0,0.07055856984230874
NYC,hour,18.0,0.0744489390286302
NYC,hour,18.0,0.07294749949396095
NYC,hour,18.0,0.052685261123277115
NYC,hour,18.0,0.03949755705982698
NYC,hour,18.0,-0.0013163322188013064
NYC,hour,18.0,0.10416894061965365
NYC,hour,18.0,0.06279685266539276
NYC,hour,18.0,0.0442139073991792
NYC,hour,18.0,0.014943776075997672
NYC,hour,18.0,-0.019170602824085597
NYC,hour,18.0,0.0023921080997592495
NYC,hour,18.0,-0.022321090494376798
NYC,hour,18.0,-0.020959490873980413
NYC,hour,18.0,0.017380381412339302
NYC,hour,18.0,0.028404263267503196
NYC,hour,18.0,0.0008015354322508733
NYC,hour,18.0,0.06869776888321846
NYC,hour,18.0,0.052726036597950256
NYC,hour,18.0,0.027825647268823465
NYC,hour,18.0,0.022479817202198795
NYC,hour,18.0,0.06243421338932213
NYC,hour,18.0,0.052572463814759704
NYC,hour,18.0,0.0424090701358238
NYC,hour,18.0,0.0683127972596563
NYC,hour,18.0,0.01936700427749674
NYC,hour,18.0,0.0268800855744439
NYC,hour,18.0,0.014309531105567746
NYC,hour,18.0,0.0268800855744439
NYC,hour,18.0,0.050080730295748555
NYC,hour,18.0,0.021937312459912917
NYC,hour,19.0,-0.22853810054820312
NYC,hour,19.0,-0.26857303807550764
NYC,hour,19.0,-0.24728018120720596
NYC,hour,19.0,-0.24287488688581524
NYC,hour,19.0,-0.2592005907227654
NYC,hour,19.0,-0.24271093646159464
NYC,hour,19.0,-0.2611621033977657
NYC,hour,19.0,-0.1966607676436103
NYC,hour,19.0,-0.28299003137664686
NYC,hour,19.0,-0.2409292549950233
NYC,hour,19.0,-0.28251524046977794
NYC,hour,19.0,-0.26197372581783074
NYC,hour,19.0,-0.27352972898118105
NYC,hour,19.0,-0.19208943411334292
NYC,hour,19.0,-0.21175652039204196
NYC,hour,19.0,-0.2833887007880237
NYC,hour,19.0,-0.259276185570528
NYC,hour,19.0,-0.11409386786674397
NYC,hour,19.0,-0.12455958723893712
NYC,hour,19.0,-0.19096670134266325
NYC,hour,19.0,-0.26098405440907757
NYC,hour,19.0,-0.3207529821723764
NYC,hour,19.0,-0.21495786881191745
NYC,hour,19.0,-0.26725188713204084
NYC,hour,19.0,-0.2959261573459365
NYC,hour,19.0,-0.2611621033977657
NYC,hour,19.0,-0.2718555250386431
NYC,hour,19.0,-0.28299003137664686
NYC,hour,19.0,-0.26800917429051574
NYC,hour,19.0,-0.2675947067656965
NYC,hour,19.0,-0.2136513763514636
NYC,hour,19.0,-0.23239288358531926
NYC,hour,19.0,-0.1772321254128401
NYC,hour,19.0,-0.14647398068672848
NYC,hour,19.0,-0.28234736470994315
NYC,hour,19.0,-0.399723176648786
NYC,hour,19.0,-0.17818881141080564
NYC,hour,19.0,-0.20562498370997018
NYC,hour,19.0,-0.17930543879491465
NYC,hour,19.0,-0.1121499273118317
NYC,hour,19.0,-0.209799808235087
NYC,hour,19.0,-0.292693397023078
NYC,hour,19.0,-0.09900610633609976
NYC,hour,19.0,-0.05920476239478399
NYC,hour,19.0,-0.15658042297106495
NYC,hour,19.0,-0.11939689565512537
NYC,hour,19.0,-0.12622358295940567
NYC,hour,19.0,-0.1517555444388423
NYC,hour,19.0,-0.42228207752181135
NYC,hour,19.0,-0.14230908363342892
NYC,hour,19.0,-0.09253151454913125
NYC,hour,19.0,-0.15378059733484203
NYC,hour,19.0,-0.0941049102848609
NYC,hour,19.0,-0.1451763838351047
NYC,hour,19.0,-0.21170103953658587
NYC,hour,19.0,-0.20152433319723503
NYC,hour,19.0,-0.09105484253868157
NYC,hour,19.0,-0.06904273730775994
NYC,hour,19.0,-0.11746303010062564
NYC,hour,19.0,-0.1576014786733989
NYC,hour,19.0,-0.12974131627522123
NYC,hour,19.0,-0.1533608157340416
NYC,hour,19.0,-0.14955206966648477
NYC,hour,19.0,-0.15099052884082537
NYC,hour,19.0,-0.12961138755631943
NYC,hour,19.0,-0.1980569508254582
NYC,hour,19.0,-0.4358642309758738
NYC,hour,19.0,-0.41783121958616287
NYC,hour,19.0,-0.3063676874659382
NYC,hour,19.0,-0.21503939123948307
NYC,hour,19.0,-0.15770745066538067
NYC,hour,19.0,-0.19139135511799713
NYC,hour,19.0,-0.12172021835074422
NYC,hour,19.0,-0.3063676874659382
NYC,hour,19.0,-0.46936529234025676
NYC,hour,19.0,-0.13908629973957143
NYC,hour,19.0,-0.14645586984878056
NYC,hour,19.0,-0.1480920123617264
NYC,hour,19.0,-0.18315776955759333
NYC,hour,19.0,-0.42175158153132397
NYC,hour,19.0,-0.15650367560896336
NYC,hour,19.0,-0.1416866099018178
NYC,hour,19.0,-0.1394764023424997
NYC,hour,19.0,-0.19674917140948148
NYC,hour,19.0,-0.16991557008057645
NYC,hour,19.0,-0.1497352047840203
NYC,hour,19.0,-0.28112698853863555
NYC,hour,19.0,-0.19112317762025524
NYC,hour,19.0,-0.20149874934705
NYC,hour,19.0,-0.15026808387496643
NYC,hour,19.0,-0.5125488692644529
NYC,hour,19.0,-0.17825023546149737
NYC,hour,19.0,-0.2724686361346949
NYC,hour,19.0,-0.3736556350054308
NYC,hour,19.0,-0.5050961375701842
NYC,hour,19.0,-0.1777401751300534
NYC,hour,19.0,-0.1580747632730148
NYC,hour,19.0,-0.17398195065988462
NYC,hour,19.0,-0.11498348830712414
NYC,hour,20.0,-0.17327306301070544
